time,input,value,zeros
2993,0.172278165,0.166410878,0
2994,-0.195423577,0.195647434,0
2995,0.085810967,0.209891372,0
2996,0.098995148,0.19282862,0
2997,0.185295719,0.172055435,0
2998,-0.009907059,0.122349587,0
2999,0.146948266,0.147886032,0
3000,0.094847111,0.19446125,0
3001,0.185439745,0.176449748,0
3002,-0.117295047,0.165390393,0
3003,-0.165521024,0.133722894,0
3004,-0.113588792,0.200074806,0
3005,-0.10414138,0.162559212,0
3006,-0.121135626,0.146859161,0
3007,-0.084396704,0.122297751,0
3008,0.121645763,0.147556424,0
3009,-0.048700145,0.18286466,0
3010,0.165126888,0.162854713,0
3011,-0.058643286,0.207821551,0
3012,0.172594847,0.189622571,0
3013,0.070685085,0.129737623,0
3014,-0.059873904,0.137595676,0
3015,-0.158548977,0.161568999,0
3016,-0.057134743,0.190114466,0
3017,-0.08042588,0.179780984,0
3018,0.172746222,0.154446251,0
3019,-0.084469127,0.146814915,0
3020,-0.085318327,0.135310552,0
3021,-0.058384415,0.159145032,0
3022,0.152532916,0.145233613,0
3023,-0.090884451,0.170923946,0
3024,0.167852536,0.172950572,0
3025,0.154214569,0.125942808,0
3026,0.17706202,0.134519985,0
3027,0.111606286,0.129253053,0
3028,-0.027693667,0.177224707,0
3029,0.037678232,0.1699444,0
3030,-0.19023407,0.159080941,0
3031,-0.168587951,0.176667131,0
3032,0.053233836,0.128222738,0
3033,0.199330265,0.141113107,0
3034,-0.116200893,0.203209817,0
3035,0.130044995,0.149782913,0
3036,-0.045767426,0.191224529,0
3037,0.15655081,0.165249369,0
3038,0.157514588,0.156801518,0
3039,-0.188285401,0.168810651,0
3040,0.172387437,0.218214489,0
3041,-0.035238616,0.140411233,0
3042,-0.187049744,0.150985017,0
3043,0.111517715,0.10209504,0
3044,0.174432525,0.119597252,0
3045,0.060389934,0.179252845,0
3046,-0.016892873,0.163904296,0
3047,0.091512749,0.158032547,0
3048,-0.007427319,0.181343218,0
3049,0.089031397,0.17085076,0
3050,0.052027843,0.187814316,0
3051,-0.067307946,0.168190074,0
3052,0.049717961,0.182646308,0
3053,-0.039601596,0.177847603,0
3054,-0.158873173,0.158016063,0
3055,-0.129138799,0.14666509,0
3056,-0.062821147,0.159703957,0
3057,0.14463115,0.152791631,0
3058,0.006033785,0.15710549,0
3059,-0.189619929,0.160990012,0
3060,0.133892813,0.146794658,0
3061,-0.044199691,0.142342803,0
3062,-0.087829196,0.150686544,0
3063,0.116650574,0.162123615,0
3064,0.001814201,0.133299096,0
3065,-0.03290793,0.149719067,0
3066,-0.102543683,0.159362079,0
3067,0.170630511,0.137635498,0
3068,0.032110026,0.153158039,0
3069,0.119985659,0.148271435,0
3070,-0.060328139,0.179576496,0
3071,-0.12267321,0.171486143,0
3072,-0.032829511,0.180857308,0
3073,-0.009549407,0.162759753,0
3074,-0.156641877,0.161628424,0
3075,0.001840067,0.169186938,0
3076,-0.049480393,0.164210371,0
3077,0.042431217,0.149971864,0
3078,0.049036206,0.159341252,0
3079,-0.080522413,0.1697519,0
3080,0.165850559,0.172376069,0
3081,-0.092562795,0.135515435,0
3082,0.070679238,0.156227508,0
3083,-0.041393147,0.158361609,0
3084,-0.06675935,0.169876114,0
3085,0.1276828,0.164409593,0
3086,0.186621262,0.152999296,0
3087,0.147764349,0.169932138,0
3088,-0.008629981,0.17551761,0
3089,-0.0907674,0.167958162,0
3090,0.131722356,0.141437975,0
3091,0.008823835,0.135402636,0
3092,0.078549401,0.152335164,0
3093,-0.136601606,0.152920605,0
3094,0.196188081,0.171657388,0
3095,-0.110331213,0.202672144,0
3096,-0.179013485,0.146361571,0
3097,-0.09181778,0.1160582,0
3098,-0.05899984,0.145072049,0
3099,-0.162413654,0.162666127,0
3100,-0.015308242,0.129125748,0
3101,-0.191058901,0.148311681,0
3102,0.089818777,0.133307098,0
3103,0.111502815,0.131640418,0
3104,0.004292349,0.182092036,0
3105,0.0630164,0.167549625,0
3106,0.195731128,0.145593133,0
3107,-0.118886132,0.127359151,0
3108,-0.045134709,0.158107339,0
3109,0.132395089,0.170173359,0
3110,-0.048190933,0.160717554,0
3111,0.185963134,0.174279745,0
3112,0.171626376,0.190852216,0
3113,-0.197845631,0.201308898,0
3114,-0.104883719,0.176008985,0
3115,0.149992235,0.157602515,0
3116,-0.025917867,0.20441477,0
3117,0.156102624,0.183534441,0
3118,-0.191556576,0.160798896,0
3119,0.024178884,0.124506564,0
3120,0.150583475,0.146399037,0
3121,-0.079816814,0.198512339,0
3122,0.024927698,0.156315363,0
3123,-0.145872303,0.152857143,0
3124,0.166657147,0.181500991,0
3125,-0.124198911,0.207069259,0
3126,0.037830565,0.184714832,0
3127,-0.095135978,0.179938372,0
3128,0.065085672,0.196545695,0
3129,-0.192957939,0.178309339,0
3130,0.134793836,0.125797196,0
3131,-0.096377588,0.132680906,0
3132,-0.162930013,0.147450108,0
3133,0.135251217,0.19232191,0
3134,-0.026066749,0.208107986,0
3135,-0.109938222,0.185528584,0
3136,0.043536889,0.1654812,0
3137,0.176493022,0.157597998,0
3138,0.044459683,0.17782577,0
3139,-0.007983373,0.155337699,0
3140,-0.042555257,0.157787976,0
3141,0.017681284,0.16674359,0
3142,-0.120514056,0.159993309,0
3143,0.073109746,0.137361714,0
3144,-0.086333627,0.149831745,0
3145,-0.130454253,0.17127417,0
3146,0.077067353,0.156558276,0
3147,-0.112219235,0.179819085,0
3148,-0.05285686,0.160960091,0
3149,-0.065622429,0.161762932,0
3150,-0.052582047,0.165675711,0
3151,0.184750263,0.16164487,0
3152,0.156912821,0.128067002,0
3153,0.066058671,0.165700071,0
3154,0.193001221,0.15442212,0
3155,-0.015052865,0.120959094,0
3156,0.056744252,0.143955614,0
3157,-0.147166531,0.144740924,0
3158,-0.031644486,0.166003077,0
3159,-0.013934874,0.165473369,0
3160,-0.035590499,0.163289289,0
3161,0.061066092,0.15148684,0
3162,-0.014634795,0.171211679,0
3163,-0.056323617,0.163158667,0
3164,-0.124427455,0.145243375,0
3165,-0.125090169,0.157533716,0
3166,0.147650025,0.148995803,0
3167,-0.131212765,0.123854366,0
3168,-0.059850347,0.153021969,0
3169,-0.034811994,0.158965305,0
3170,0.023731697,0.16176264,0
3171,0.053562949,0.163119773,0
3172,0.13163741,0.16037634,0
3173,0.133583138,0.149308619,0
3174,-0.161854389,0.131224215,0
3175,-0.163654383,0.179632227,0
3176,-0.134933434,0.13138852,0
3177,-0.115359716,0.175911308,0
3178,0.103108225,0.176892388,0
3179,-0.191864382,0.161734009,0
3180,-0.176370428,0.154559073,0
3181,0.017527042,0.144439552,0
3182,-0.043710071,0.158098449,0
3183,0.105214127,0.151028025,0
3184,-0.136209057,0.131581602,0
3185,0.040119522,0.183209299,0
3186,0.163634795,0.161213917,0
3187,0.156167804,0.132935253,0
3188,-0.02107282,0.174374166,0
3189,0.088075728,0.171918601,0
3190,-0.141890905,0.141713165,0
3191,-0.088576017,0.149769956,0
3192,-0.0814359,0.162389405,0
3193,0.170401867,0.148531968,0
3194,-0.134285986,0.121312121,0
3195,0.068503848,0.137698126,0
3196,0.122716919,0.168464,0
3197,0.087340006,0.191997356,0
3198,-0.084237189,0.16989267,0
3199,-0.128677065,0.153121875,0
3200,-0.12864406,0.185151548,0
3201,-0.039378387,0.187341711,0
3202,0.052066335,0.176242686,0
3203,-0.155650807,0.18063084,0
3204,-0.080360562,0.200641245,0
3205,-0.011565507,0.169502829,0
3206,-0.125719424,0.163832989,0
3207,0.165543181,0.147247061,0
3208,-0.050347868,0.136020195,0
3209,-0.070542116,0.162083883,0
3210,-0.167176792,0.176084997,0
3211,0.010397084,0.177664181,0
3212,-0.18159297,0.169123449,0
3213,0.113389669,0.207364988,0
3214,0.120414405,0.166266615,0
3215,-0.177529527,0.161717422,0
3216,0.077277419,0.19547602,0
3217,-0.165822916,0.194438096,0
3218,0.062286217,0.187831452,0
3219,-0.129268656,0.166645261,0
3220,-0.04370624,0.197429498,0
3221,0.047292937,0.176552369,0
3222,-0.055958663,0.156174995,0
3223,0.012827141,0.151467828,0
3224,-0.03903635,0.161040932,0
3225,0.15750193,0.172788646,0
3226,0.025282358,0.18529767,0
3227,-0.156592881,0.165511168,0
3228,0.090099511,0.149263066,0
3229,-0.067877735,0.139862659,0
3230,0.086819746,0.157985173,0
3231,-0.19288223,0.166319257,0
3232,0.186818077,0.179438961,0
3233,0.178900053,0.172041283,0
3234,0.033520451,0.155326502,0
3235,0.144356167,0.167283807,0
3236,-0.17191095,0.169362939,0
3237,-0.095669589,0.204927606,0
3238,-0.179291753,0.165576157,0
3239,-0.039918509,0.181820593,0
3240,-0.020289126,0.164984925,0
3241,-0.021450629,0.16961272,0
3242,0.058485021,0.159547453,0
3243,0.1854806,0.177203864,0
3244,0.136828552,0.177688209,0
3245,0.006125726,0.19837571,0
3246,-0.194417116,0.175480419,0
3247,0.064078427,0.196119631,0
3248,-0.17858887,0.15892417,0
3249,0.103161088,0.172354155,0
3250,-0.070961311,0.163650172,0
3251,0.101934867,0.16568915,0
3252,0.076431921,0.173105891,0
3253,-0.181058016,0.188417851,0
3254,0.199030669,0.136037642,0
3255,0.108145864,0.154394809,0
3256,-0.118743073,0.127781718,0
3257,-0.128915742,0.137376792,0
3258,-0.16879909,0.186584603,0
3259,-0.005055917,0.144832213,0
3260,-0.094328539,0.155414152,0
3261,-0.189223826,0.144398368,0
3262,0.087690318,0.132804317,0
3263,0.033937849,0.12603947,0
3264,-0.029573275,0.157054387,0
3265,-0.137024373,0.153836408,0
3266,0.192462044,0.181834115,0
3267,-0.194132976,0.131154136,0
3268,0.120926972,0.1984285,0
3269,-0.181116783,0.173749526,0
3270,-0.029284892,0.191258116,0
3271,-0.168920489,0.180899884,0
3272,-0.052713563,0.146767666,0
3273,0.083609042,0.153389272,0
3274,0.06162336,0.15510341,0
3275,0.048753686,0.146788549,0
3276,0.022309423,0.170290265,0
3277,0.101340544,0.158621052,0
3278,0.144480408,0.179255386,0
3279,-0.081042402,0.129368325,0
3280,-0.041350821,0.152795892,0
3281,0.028849783,0.168335803,0
3282,-0.16083054,0.161355794,0
3283,0.063872913,0.140945627,0
3284,-0.098912959,0.159201698,0
3285,-0.013557111,0.153000074,0
3286,0.002785087,0.157481101,0
3287,-0.146315805,0.15995406,0
3288,0.012446632,0.12876653,0
3289,0.148231704,0.146846532,0
3290,-0.096355439,0.146083796,0
3291,0.180937474,0.150772154,0
3292,0.199452687,0.112922376,0
3293,0.191304694,0.161206751,0
3294,0.177132556,0.131877208,0
3295,0.125580149,0.145514968,0
3296,0.005892769,0.154666567,0
3297,-0.029699971,0.156231913,0
3298,0.187721723,0.157523848,0
3299,-0.020322311,0.200524579,0
3300,-0.068013664,0.178307661,0
3301,-0.047977056,0.148847782,0
3302,0.030514463,0.141818623,0
3303,-0.041469358,0.162480921,0
3304,0.181178658,0.150543988,0
3305,-0.008209581,0.19130874,0
3306,-0.128530706,0.173028939,0
3307,-0.190293216,0.172001459,0
3308,0.138562789,0.112434229,0
3309,0.001791732,0.138677075,0
3310,-0.018284064,0.152302662,0
3311,0.037211783,0.158760157,0
3312,0.060969255,0.161661852,0
3313,-0.131615127,0.157422343,0
3314,-0.14830871,0.12380095,0
3315,-0.18422148,0.148507943,0
3316,-0.158206121,0.191197241,0
3317,-0.056224688,0.217017572,0
3318,-0.084823242,0.170366005,0
3319,-0.199640245,0.164679039,0
3320,0.105952894,0.168429809,0
3321,0.1811167,0.170438181,0
3322,0.15554104,0.181956873,0
3323,0.102030304,0.139289804,0
3324,-0.173686444,0.130759248,0
3325,-0.13425352,0.198223983,0
3326,-0.009252177,0.208496531,0
3327,0.002414972,0.181569132,0
3328,-0.034663676,0.169725839,0
3329,-0.026282695,0.175839991,0
3330,-0.063371494,0.163738726,0
3331,-0.180625693,0.145987008,0
3332,0.099434564,0.114030725,0
3333,-0.124058395,0.158707394,0
3334,0.117169028,0.193003288,0
3335,0.133172732,0.150800699,0
3336,0.078132788,0.155922782,0
3337,-0.150449149,0.159606393,0
3338,0.068128957,0.168372262,0
3339,-0.109517089,0.161177758,0
3340,-0.189887622,0.171427029,0
3341,-0.108755857,0.216410451,0
3342,0.057615254,0.166550004,0
3343,0.156039428,0.15341674,0
3344,-0.021714204,0.186464517,0
3345,-0.030272627,0.167359383,0
3346,-0.18679679,0.160941562,0
3347,0.084126759,0.204211989,0
3348,0.064091656,0.187793999,0
3349,0.111909951,0.162483294,0
3350,-0.060186605,0.131306636,0
3351,-0.059220834,0.160614038,0
3352,0.004297912,0.156566928,0
3353,-0.148182574,0.161058456,0
3354,0.113899298,0.16666329,0
3355,0.02701398,0.158651657,0
3356,0.127003601,0.153117387,0
3357,-0.056012501,0.174536336,0
3358,-0.043884853,0.16105054,0
3359,0.170192439,0.153720133,0
3360,0.043289636,0.142874108,0
3361,-0.079379879,0.150367057,0
3362,0.156238088,0.156466882,0
3363,-0.048785456,0.124561616,0
3364,0.004866842,0.138637298,0
3365,0.101045449,0.152283124,0
3366,0.081252186,0.176413853,0
3367,-0.098607965,0.159601144,0
3368,-0.086818145,0.16646901,0
3369,-0.002864338,0.140440265,0
3370,-0.112614007,0.152536084,0
3371,0.076104502,0.170745538,0
3372,-0.035481367,0.182190948,0
3373,-0.062797856,0.171499975,0
3374,0.045248829,0.164804307,0
3375,-0.154870631,0.169788677,0
3376,-0.109733103,0.146106919,0
3377,0.049104924,0.17192813,0
3378,-0.046140569,0.159251746,0
3379,-0.044083301,0.160947151,0
3380,-0.13194459,0.169007268,0
3381,-0.191320316,0.149720407,0
3382,-0.035355761,0.167414923,0
3383,0.042503146,0.167203122,0
3384,0.070524024,0.16664082,0
3385,0.020971384,0.147173735,0
3386,0.137569163,0.152513831,0
3387,-0.181360674,0.168178232,0
3388,0.181736884,0.176527557,0
3389,-0.080205614,0.155286675,0
3390,0.139957196,0.17503568,0
3391,-0.027803659,0.126573453,0
3392,0.007434985,0.149588567,0
3393,-0.084444054,0.157203398,0
3394,-0.053735349,0.1506056,0
3395,0.083789555,0.15522867,0
3396,0.105484143,0.176019051,0
3397,-0.176997214,0.13810539,0
3398,-0.072793512,0.103954656,0
3399,-0.132012907,0.147676223,0
3400,0.170120658,0.127516604,0
3401,-0.069438214,0.140293212,0
3402,-0.138741175,0.151458097,0
3403,0.170246938,0.173977257,0
3404,-0.115167646,0.151213156,0
3405,-0.024675798,0.141968886,0
3406,-0.184993533,0.148994545,0
3407,-0.138617207,0.204430412,0
3408,-0.136417617,0.191709998,0
3409,0.175213239,0.199664118,0
3410,-0.012325251,0.220895191,0
3411,-0.036564383,0.186600168,0
3412,0.039473832,0.180112151,0
3413,0.083799897,0.180320278,0
3414,-0.121746601,0.155901628,0
3415,0.147609996,0.165390534,0
3416,0.033043522,0.123823287,0
3417,0.063572108,0.141475259,0
3418,0.043254315,0.141784075,0
3419,0.161297731,0.165926369,0
3420,-0.14002766,0.160586239,0
3421,-0.114202012,0.168718224,0
3422,-0.128476165,0.157216285,0
3423,0.178018961,0.1432873,0
3424,0.168634114,0.121395659,0
3425,-0.186336301,0.182798388,0
3426,0.076275446,0.159377665,0
3427,-0.134123965,0.16737931,0
3428,-0.087168947,0.1546381,0
3429,-0.088486803,0.137527843,0
3430,-0.081199208,0.170522774,0
3431,0.036864732,0.178391676,0
3432,0.02762903,0.160439501,0
3433,-0.072821372,0.16815028,0
3434,0.058778511,0.145482078,0
3435,0.088036281,0.13903406,0
3436,-0.106436779,0.162772976,0
3437,0.065107213,0.183139852,0
3438,-0.178242886,0.161081061,0
3439,0.100554801,0.184921708,0
3440,-0.115788635,0.15852149,0
3441,0.172356466,0.154167768,0
3442,-0.038408642,0.165863336,0
3443,-0.169184977,0.167415382,0
3444,0.104351233,0.148888687,0
3445,0.133588207,0.170549856,0
3446,-0.123395505,0.143969712,0
3447,-0.041869864,0.142934862,0
3448,0.111835325,0.165497705,0
3449,-0.115617253,0.179780091,0
3450,-0.156597,0.188375507,0
3451,-0.184887473,0.131355413,0
3452,-0.118049348,0.160597385,0
3453,-0.120827846,0.190980168,0
3454,-0.115803026,0.153878615,0
3455,-0.047084963,0.135483805,0
3456,-0.063510312,0.160150542,0
3457,-0.189530002,0.164918299,0
3458,-0.182775824,0.131130497,0
3459,-0.056235475,0.181505685,0
3460,-0.171487032,0.182166881,0
3461,0.078004585,0.216710778,0
3462,0.084941524,0.16937751,0
3463,-0.1611405,0.149699389,0
3464,0.006867463,0.185213592,0
3465,-0.000773529,0.170603251,0
3466,-0.102137501,0.165853838,0
3467,-0.164265406,0.193033375,0
3468,-0.108356653,0.219790637,0
3469,-0.008243931,0.195231729,0
3470,-0.056276574,0.178726407,0
3471,0.125826523,0.1635139,0
3472,0.147020481,0.179729041,0
3473,-0.194146762,0.134570433,0
3474,0.08694845,0.150390117,0
3475,0.195782525,0.158186133,0
3476,-0.103817781,0.13121522,0
3477,-0.151418505,0.176127147,0
3478,0.173500681,0.192309506,0
3479,0.130600563,0.171509046,0
3480,-0.136803191,0.1544599,0
3481,0.192478396,0.132967314,0
3482,0.17622422,0.192851744,0
3483,-0.130948084,0.12191142,0
3484,-0.060812462,0.129137578,0
3485,-0.100122545,0.130959337,0
3486,0.09298416,0.16492052,0
3487,0.138610712,0.141279661,0
3488,0.149877491,0.189281661,0
3489,-0.117271843,0.200618841,0
3490,-0.003609641,0.199882495,0
3491,-0.132298736,0.174951265,0
3492,0.023041666,0.131910709,0
3493,0.177229847,0.145500277,0
3494,-0.061483431,0.139184848,0
3495,0.184535682,0.162252732,0
3496,0.180956892,0.187798253,0
3497,-0.035920719,0.20966946,0
3498,0.056124027,0.173077533,0
3499,0.195491612,0.156977216,0
3500,0.154322005,0.159230225,0
3501,0.188611379,0.130205436,0
3502,-0.073524471,0.155969647,0
3503,-0.010941826,0.139877291,0
3504,0.125101453,0.154262093,0
3505,-0.116854867,0.193474266,0
3506,-0.12886429,0.142387341,0
3507,-0.099843025,0.161158256,0
3508,-0.143705687,0.15256577,0
3509,0.167818772,0.115424001,0
3510,-0.175004357,0.182157478,0
3511,0.082162886,0.119047634,0
3512,-0.151473935,0.135678554,0
3513,0.095860963,0.153338646,0
3514,0.106890748,0.175563301,0
3515,-0.002029727,0.147370507,0
3516,0.176073888,0.155543478,0
3517,0.029021495,0.131942441,0
3518,0.08221285,0.143015645,0
3519,-0.074962919,0.174033558,0
3520,-0.18377214,0.185094784,0
3521,0.148744771,0.146952582,0
3522,-0.083050006,0.121667391,0
3523,-0.05112285,0.133893403,0
3524,-0.112661228,0.142114123,0
3525,0.190722771,0.153505257,0
3526,0.062098924,0.207842496,0
3527,0.08852875,0.181060568,0
3528,0.060779686,0.179622361,0
3529,0.135402103,0.161653755,0
3530,0.18524373,0.124212088,0
3531,0.171991023,0.188236793,0
3532,-0.013928682,0.150045922,0
3533,-0.007489925,0.158252013,0
3534,0.125253377,0.161769796,0
3535,-0.184572134,0.197840996,0
3536,0.001429313,0.159080417,0
3537,-0.09157914,0.161131719,0
3538,0.163517141,0.153217961,0
3539,0.089398153,0.191551968,0
3540,0.118111385,0.198064664,0
3541,0.154234696,0.206916108,0
3542,0.114978148,0.176832084,0
3543,0.032994313,0.167360264,0
3544,-0.197114639,0.17124995,0
3545,0.119721778,0.22121683,0
3546,-0.017029404,0.186604488,0
3547,0.130868057,0.175433648,0
3548,0.011915748,0.200942849,0
3549,0.139218793,0.180931842,0
3550,0.104280208,0.196002366,0
3551,0.109055343,0.201384578,0
3552,-0.099836663,0.198133443,0
3553,-0.030361796,0.173314319,0
3554,0.045032914,0.177481473,0
3555,0.138898118,0.178293884,0
3556,0.148534393,0.166597447,0
3557,-0.07717892,0.194534746,0
3558,0.108386319,0.175146776,0
3559,0.054514393,0.191307601,0
3560,-0.009245202,0.183636403,0
3561,-0.077901965,0.170471557,0
3562,0.110859475,0.178226126,0
3563,0.07344497,0.164361418,0
3564,-0.052378257,0.168898225,0
3565,0.07672372,0.154716548,0
3566,-0.050518328,0.177030559,0
3567,-0.016816962,0.1745215,0
3568,-0.011376484,0.164791039,0
3569,0.004357303,0.162744663,0
3570,-0.140365078,0.162591371,0
3571,0.067101033,0.17882377,0
3572,0.174508855,0.179886458,0
3573,-0.14839441,0.188376839,0
3574,0.075209584,0.184300658,0
3575,0.13851944,0.179867317,0
3576,-0.153032779,0.159228318,0
3577,0.042456276,0.165442922,0
3578,0.029188127,0.163186537,0
3579,0.083336952,0.163217075,0
3580,0.16445957,0.145495556,0
3581,-0.026906923,0.172625828,0
3582,-0.034759708,0.159431747,0
3583,-0.187935808,0.168968359,0
3584,-0.061076503,0.143527926,0
3585,0.109145024,0.142000832,0
3586,-0.005657506,0.128786354,0
3587,-0.041042692,0.148273831,0
